geoid,period,confirmed_cases_total,death_total,cases,death,pop,confirmed_rate_total,death_rate_tatal,confirmed_rate,death_rate
48047,2021-06-07,5812,252,4,0,19726,2946.37,127.75,2.03,0.00
50003,2021-06-07,14290,105,5,0,597093,239.33,1.7585200295431365,0.08,0.00
51197,2021-06-07,18801,567,13,0,597093,314.88,9.496008159532938,0.22,0.00
55121,2021-06-07,25649,326,1,1,597093,429.56,5.459785996486309,0.02,0.02
13301,2021-06-07,3828,140,2,0,14938,2562.59,93.72,1.34,0.00
19159,2021-06-07,3913,168,0,0,129108,303.08,13.012361743656475,0.00,0.00
12125,2021-06-07,12947,518,10,0,372477,347.59,13.906898949465337,0.27,0.00
31013,2021-06-07,6632,77,9,0,1225,54138.78,628.5714285714287,73.47,0.00
6095,2021-06-07,234295,1795,198,2,282380,8297.15,63.56682484595227,7.01,0.07
42133,2021-06-07,325466,5703,211,4,417249,7800.28,136.6809746698015,5.06,0.10
17197,2021-06-07,537049,7669,151,6,41601,129095.21,1843.4653013148722,36.30,1.4422730222831182
8049,2021-06-07,10410,42,5,0,86737,1200.18,4.842224194980227,0.58,0.00
4003,2021-06-07,84620,2027,19,2,58884,14370.63,344.23612526322944,3.23,0.3396508389375722
13091,2021-06-07,15030,727,3,1,252133,596.11,28.833988410878383,0.12,0.04
18031,2021-06-07,20641,672,10,0,132692,1555.56,50.643595695294366,0.75,0.00
31015,2021-06-07,1344,21,0,0,104860,128.17,2.0026702269692924,0.00,0.00
24005,2021-06-07,460128,11621,108,5,264733,17380.83,438.9705854578009,4.08,0.18886954025376512
48373,2021-06-07,23670,840,23,0,9331,25367.06,900.23,24.65,0.00
42043,2021-06-07,181954,3864,83,5,11725,155184.65,3295.522388059702,70.79,4.264392324093817
17021,2021-06-07,26810,641,31,1,64092,4183.05,100.01,4.84,0.1560257130375086
17195,2021-06-07,50929,1509,6,1,102809,4953.75,146.77703313912207,0.58,0.10
22009,2021-06-07,30156,861,34,0,207046,1456.49,41.58496179592941,1.64,0.00
31009,2021-06-07,182,0,0,0,12656,143.81,0.00,0.00,0.00
72055,2021-06-07,2373,0,0,0,597093,39.74,0.00,0.00,0.00
48187,2021-06-07,106417,1522,121,2,1862,571519.87,8174.006444683137,649.84,10.741138560687432
48371,2021-06-07,11723,238,5,0,2016,58149.80,1180.5555555555554,24.80,0.00
13071,2021-06-07,33490,871,39,1,288645,1160.25,30.175475064525628,1.35,0.034644632680282006
28019,2021-06-07,5516,126,0,0,341698,161.43,3.687466710369976,0.00,0.00
37019,2021-06-07,64898,1072,35,1,197155,3291.72,54.37346250412112,1.78,0.050721513529963735
22023,2021-06-07,4315,49,15,0,20195,2136.67,24.263431542461003,7.43,0.00
24003,2021-06-07,306805,4546,63,5,135611,22623.90,335.2235438128175,4.65,0.3687016539956198
48159,2021-06-07,5166,182,4,0,63784,809.92,28.533801580333623,0.63,0.00
50005,2021-06-07,7508,49,2,0,597093,125.74,0.8206426804534637,0.03,0.00
1029,2021-06-07,10574,301,14,1,7469,14157.18,402.9990627928772,18.74,1.3388673182487614
27089,2021-06-07,6177,119,1,0,128128,482.10,9.287587412587413,0.08,0.00
18167,2021-06-07,88037,1802,23,1,208943,4213.45,86.24361668014723,1.10,0.05
24037,2021-06-07,42225,910,13,0,147700,2858.84,61.61137440758294,0.88,0.00
44001,2021-06-07,36156,1008,17,0,4368,82774.73,2307.6923076923076,38.92,0.00
55101,2021-06-07,176665,2726,44,4,597093,2958.75,45.65452952890086,0.74,0.07
36069,2021-06-07,51750,651,13,0,60102,8610.36,108.31586303284416,2.16,0.00
39145,2021-06-07,45586,721,17,0,0,inf,inf,inf,
51113,2021-06-07,4160,112,0,0,597093,69.67,1.8757546981793456,0.00,0.00
55003,2021-06-07,9762,105,4,0,597093,163.49,1.7585200295431365,0.07,0.00
26075,2021-06-07,146861,2191,46,7,44282,33164.94,494.78,10.39,1.5807777426493836
31119,2021-06-07,30121,308,0,0,3297,91358.81,934.1825902335456,0.00,0.00
1003,2021-06-07,151837,2182,104,1,17780,85397.64,1227.2215973003374,58.49,0.56
48007,2021-06-07,8836,287,8,0,30807,2868.18,93.16064530788458,2.60,0.00
39147,2021-06-07,37347,876,3,2,63714,5861.66,137.4894057820887,0.47,0.3139027529271432
54083,2021-06-07,19561,87,47,2,597093,327.60,1.4570594530500274,0.79,0.03
20107,2021-06-07,5761,84,2,0,114674,502.38,7.3251129288243195,0.17,0.00
72079,2021-06-07,4219,0,2,0,597093,70.66,0.00,0.03,0.00
31007,2021-06-07,203,0,0,0,102830,19.74,0.00,0.00,0.00
6091,2021-06-07,385,0,0,0,288085,13.36,0.00,0.00,0.00
8027,2021-06-07,1465,7,6,0,7966,1839.07,8.787346221441124,7.53,0.00
51059,2021-06-07,539135,7724,35,5,597093,9029.33,129.36008293515417,0.59,0.08
31133,2021-06-07,1683,28,3,0,29932,562.27,9.354536950420954,1.00,0.00
48365,2021-06-07,11442,525,2,0,8414,13598.76,623.9600665557405,2.38,0.00
53041,2021-06-07,34883,514,148,5,597093,584.21,8.608374239858783,2.48,0.08
8017,2021-06-07,910,42,0,0,9513,956.59,44.150110375275936,0.00,0.00
12047,2021-06-07,11455,175,7,0,174181,657.65,10.047020053852028,0.40,0.00
55097,2021-06-07,51974,504,12,0,597093,870.45,8.440896141807055,0.20,0.00
54037,2021-06-07,33313,370,61,1,597093,557.92,6.196689627913909,1.02,0.02
26081,2021-06-07,510461,5909,299,8,19313,264309.53,3059.597162533009,154.82,4.142287578315124
50011,2021-06-07,14196,273,0,0,597093,237.75,4.572152076812155,0.00,0.00
21217,2021-06-07,22482,364,15,1,10563,21283.73,344.59907223326707,14.20,0.9467007478935908
30099,2021-06-07,3528,42,4,0,282632,124.83,1.4860313057261738,0.14,0.00
31131,2021-06-07,10337,89,1,1,1372,75342.57,648.6880466472303,7.29,7.288629737609329
37033,2021-06-07,15306,204,3,1,94388,1621.60,21.612916896215623,0.32,0.1059456710598805
30097,2021-06-07,2819,49,1,0,292313,96.44,1.68,0.03,0.00
20103,2021-06-07,50852,645,16,1,1386,366897.55,4653.679653679654,115.44,7.215007215007215
42033,2021-06-07,60219,1033,31,1,81774,7364.08,126.32377039156701,3.79,0.12228825788147822
47189,2021-06-07,133342,1679,52,2,64134,20791.16,261.79561543019304,8.11,0.3118470701967755
12107,2021-06-07,47083,1117,30,2,132223,3560.88,84.48,2.27,0.1512596144392428
39133,2021-06-07,92313,1487,49,2,314881,2931.68,47.22418945569914,1.56,0.06
20147,2021-06-07,5003,168,1,0,34034,1470.00,49.362402303578776,0.29,0.00
30101,2021-06-07,5061,77,0,0,16954,2985.14,45.41701073492981,0.00,0.00
48405,2021-06-07,4058,224,2,0,597093,67.96,3.751509396358691,0.03,0.00
13123,2021-06-07,21175,609,12,0,7728,27400.36,788.0434782608696,15.53,0.00
31129,2021-06-07,3836,84,0,0,93723,409.29,8.962581223392338,0.00,0.00
40035,2021-06-07,13954,126,4,0,43918,3177.28,28.689831048772714,0.91,0.00
72054,2021-06-07,5820,0,2,0,597093,97.47,0.00,0.03,0.00
37031,2021-06-07,36538,394,5,3,690620,529.06,5.705018678868264,0.07,0.04
19153,2021-06-07,406469,4452,90,0,6748,602354.77,6597.510373443984,133.37,0.00
28063,2021-06-07,4633,196,1,0,75355,614.82,26.010218300046446,0.13,0.00
45009,2021-06-07,11148,357,3,0,21623,5155.62,165.10197474910976,1.39,0.00
18137,2021-06-07,24149,490,18,0,3080,78405.84,1590.909090909091,58.44,0.00
17187,2021-06-07,12813,357,2,0,2765,46339.96,1291.139240506329,7.23,0.00
40039,2021-06-07,28576,728,5,0,10234,27922.61,711.3543091655266,4.89,0.00
45013,2021-06-07,119526,1463,29,0,0,inf,inf,inf,
18037,2021-06-07,43396,826,5,0,10864,39944.77,760.3092783505155,4.60,0.00
50013,2021-06-07,1519,14,0,0,597093,25.44,0.2344693372724182,0.00,0.00
42029,2021-06-07,284799,5722,59,6,250201,11382.81,228.69612831283646,2.36,0.23980719501520778
72085,2021-06-07,13688,0,1,0,597093,229.24,0.00,0.02,0.00
47187,2021-06-07,198130,1526,81,0,1365,1451501.83,11179.48717948718,593.41,0.00
8055,2021-06-07,3006,119,5,0,99337,302.61,11.97942357832429,0.50,0.00
28065,2021-06-07,7511,231,0,0,76748,978.66,30.09850419554907,0.00,0.00
8093,2021-06-07,5726,35,18,0,121037,473.08,2.8916777514313803,1.49,0.00
20149,2021-06-07,13575,217,31,0,48510,2798.39,44.733044733044736,6.39,0.00
23027,2021-06-07,7211,147,15,0,9898,7285.31,148.5148514851485,15.15,0.00
30093,2021-06-07,28868,602,13,0,61215,4715.84,98.34190966266438,2.12,0.00
39131,2021-06-07,16950,244,8,1,565971,299.49,4.311174954193766,0.14,0.017668749812269534
28015,2021-06-07,8555,210,0,0,189511,451.42,11.081150962213275,0.00,0.00
12091,2021-06-07,145453,2569,46,0,59696,24365.62,430.3470919324578,7.71,0.00
37035,2021-06-07,137839,2149,77,2,74200,18576.68,289.62264150943395,10.38,0.2695417789757412
22007,2021-06-07,15981,252,29,0,140959,1133.73,17.88,2.06,0.00
13117,2021-06-07,162152,1403,49,1,121786,13314.50,115.20207577225626,4.02,0.08
51057,2021-06-07,5464,70,1,0,597093,91.51,1.172346686362091,0.02,0.00
42031,2021-06-07,22314,648,11,1,311997,715.20,20.769430475293035,0.35,0.03
6007,2021-06-07,87301,1353,102,4,62076,14063.57,217.95863135511308,16.43,0.6443714156840002
30095,2021-06-07,5174,98,13,0,164766,314.02,5.947829042399524,0.79,0.00
6111,2021-06-07,570077,7159,163,4,6251,911977.28,11452.56758918573,260.76,6.398976163813789
40037,2021-06-07,49045,1147,11,1,20412,24027.53,561.9243582206545,5.39,0.4899078973153047
18173,2021-06-07,54844,1111,15,1,85736,6396.85,129.58383876084727,1.75,0.11663711859662218
17025,2021-06-07,10434,336,3,0,5061,20616.48,663.9004149377594,5.93,0.00
45011,2021-06-07,18204,399,3,0,14910,12209.26,267.6056338028169,2.01,0.00
48193,2021-06-07,5484,189,0,0,76489,716.97,24.709435343644184,0.00,0.00
21145,2021-06-07,47979,917,31,3,90433,5305.47,101.40103723198389,3.43,0.3317373082834806
51620,2021-06-07,7936,224,1,0,597093,132.91,3.751509396358691,0.02,0.00
48051,2021-06-07,17110,336,8,0,130186,1314.27,25.809226798580493,0.61,0.00
13001,2021-06-07,16269,504,2,0,65275,2492.38,77.21,0.31,0.00
13289,2021-06-07,5094,308,2,0,205590,247.77,14.981273408239701,0.10,0.00
55013,2021-06-07,11028,171,7,2,597093,184.69,2.8638754766845365,0.12,0.03
39137,2021-06-07,30314,721,2,0,319172,949.77,22.58970085095184,0.06,0.00
17005,2021-06-07,14586,210,3,0,208775,698.65,10.05867560771165,0.14,0.00
45005,2021-06-07,6637,105,2,0,0,inf,inf,inf,
13303,2021-06-07,15081,616,7,0,123340,1222.72,49.94324631101022,0.57,0.00
21227,2021-06-07,113215,1260,45,6,24052,47070.93,523.8649592549476,18.71,2.494595044071179
21157,2021-06-07,20089,399,14,0,7735,25971.56,515.8371040723981,18.10,0.00
30109,2021-06-07,847,42,0,0,1218,6954.02,344.82758620689657,0.00,0.00
8087,2021-06-07,18992,663,6,1,136857,1387.73,48.44472697779434,0.44,0.07
13245,2021-06-07,175084,3623,49,5,76181,22982.63,475.5779000013126,6.43,0.6563316312466363
45003,2021-06-07,122557,1590,12,0,6419,190928.49,2477.0213428883003,18.69,0.00
30107,2021-06-07,1260,56,0,0,63,200000.00,8888.888888888889,0.00,0.00
17191,2021-06-07,12611,378,1,0,4361,28917.68,866.7736757624398,2.29,0.00
8121,2021-06-07,3268,91,5,0,97944,333.66,9.29,0.51,0.00
22025,2021-06-07,8186,266,8,0,22120,3700.72,120.25316455696202,3.62,0.00
31127,2021-06-07,5611,91,6,0,57463,976.45,15.83627725666951,1.04,0.00
37027,2021-06-07,66195,770,35,0,278432,2377.42,27.654867256637168,1.26,0.00
1077,2021-06-07,66733,1716,41,1,28504,23411.80,602.0207690148751,14.38,0.35082795397137245
23031,2021-06-07,93471,917,75,0,5999,155810.97,1528.588098016336,125.02,0.00
19155,2021-06-07,78346,1206,23,2,847,924982.29,14238.48878394333,271.55,23.612750885478157
55123,2021-06-07,14133,294,1,0,597093,236.70,4.923856082720782,0.02,0.00
50009,2021-06-07,2038,14,1,0,597093,34.13,0.2344693372724182,0.02,0.00
6093,2021-06-07,16596,231,27,0,384426,431.71,6.008958811318694,0.70,0.00
45001,2021-06-07,18190,287,2,0,30555,5953.20,93.92898052691866,0.65,0.00
42037,2021-06-07,41014,931,15,0,1981,207036.85,4699.6466431095405,75.72,0.00
27059,2021-06-07,30599,448,30,0,83748,3653.70,53.49381477766633,3.58,0.00
27091,2021-06-07,16398,224,6,0,61327,2673.86,36.52551078643991,0.98,0.00
13223,2021-06-07,120626,1586,68,3,231567,5209.12,68.48989709241818,2.94,0.12955213825804196
21087,2021-06-07,8626,125,4,1,27034,3190.80,46.23807057779093,1.48,0.3699045646223274
51075,2021-06-07,10242,161,6,0,597093,171.53,2.696397378632809,0.10,0.00
56035,2021-06-07,5573,49,3,0,597093,93.34,0.8206426804534637,0.05,0.00
72083,2021-06-07,2214,0,6,0,597093,37.08,0.00,0.10,0.00
30103,2021-06-07,385,7,0,0,184870,20.83,0.3786444528587656,0.00,0.00
51127,2021-06-07,10600,126,2,0,597093,177.53,2.110224035451764,0.03,0.00
13087,2021-06-07,20835,490,6,0,115311,1806.85,42.49377769683725,0.52,0.00
49015,2021-06-07,6631,63,5,0,597093,111.05,1.055112017725882,0.08,0.00
48191,2021-06-07,3457,98,8,0,6097,5670.00,160.73478760045924,13.12,0.00
51530,2021-06-07,6412,154,3,0,597093,107.39,2.58,0.05,0.00
48367,2021-06-07,111835,1288,43,0,2989,374155.24,4309.133489461358,143.86,0.00
48157,2021-06-07,482620,4792,304,5,67151,71870.86,713.6155827910231,45.27,0.7445905496567438
45007,2021-06-07,162495,3698,53,3,2814,577452.03,13141.435678749112,188.34,10.660980810234541
17189,2021-06-07,11531,217,1,0,97426,1183.56,22.27331513148441,0.10,0.00
19191,2021-06-07,13818,245,4,0,39284,3517.46,62.36635780470421,1.02,0.00
28061,2021-06-07,15506,336,1,0,148932,1041.15,22.560631697687537,0.07,0.00
18171,2021-06-07,5824,112,0,0,53137,1096.03,21.077591885127124,0.00,0.00
30105,2021-06-07,6311,126,1,0,68089,926.88,18.505191734347694,0.15,0.00
36063,2021-06-07,139972,2596,41,1,68425,20456.27,379.3934965290464,5.99,0.14614541468761416
23029,2021-06-07,6330,112,17,0,115815,546.56,9.67,1.47,0.00
39135,2021-06-07,26881,718,10,1,180761,1487.10,39.72095750742693,0.55,0.06
18035,2021-06-07,76462,1395,32,5,47964,15941.54,290.84313234926196,6.67,1.0424485030439496
12057,2021-06-07,1001265,12818,889,8,4886,2049252.97,26234.13835448219,1819.48,16.37331150225133
42035,2021-06-07,25810,462,15,0,57057,4523.55,80.97165991902834,2.63,0.00
26079,2021-06-07,7849,161,6,0,308805,254.17,5.21,0.19,0.00
54045,2021-06-07,22605,665,38,0,597093,378.58,11.137293520439863,0.64,0.00
36065,2021-06-07,157686,3584,80,0,34090,46255.79,1051.3347022587268,23.47,0.00
37029,2021-06-07,4787,35,4,0,206927,231.34,1.6914177463549946,0.19,0.00
20145,2021-06-07,8216,97,2,1,22274,3688.61,43.54853192062494,0.90,0.44895393732603034
48001,2021-06-07,43595,893,23,1,1750,249114.29,5102.857142857142,131.43,5.714285714285714
5001,2021-06-07,14938,259,14,0,104405,1430.77,24.807241032517602,1.34,0.00
8109,2021-06-07,2832,29,12,1,104041,272.20,2.787362674330312,1.15,0.10
5031,2021-06-07,95415,1278,48,1,89894,10614.17,142.17,5.34,0.11124212961932943
8097,2021-06-07,18208,28,2,0,9058,20101.57,30.911901081916536,2.21,0.00
35025,2021-06-07,63905,1372,56,1,95410,6697.94,143.8004402054292,5.87,0.10481081647626035
12073,2021-06-07,226218,2324,55,5,73864,30626.29,314.6322971948446,7.45,0.6769197443951045
54095,2021-06-07,5164,80,1,2,597093,86.49,1.3398247844138182,0.02,0.03
40093,2021-06-07,6693,168,0,0,17829,3754.00,94.22850412249704,0.00,0.00
29129,2021-06-07,2106,14,2,0,272027,77.42,0.5146547952960552,0.07,0.00
13269,2021-06-07,5668,175,1,0,40943,1384.36,42.74234911950761,0.24,0.00
21199,2021-06-07,46103,815,22,4,115822,3980.50,70.36659701956451,1.90,0.34535753138436565
56021,2021-06-07,67637,798,202,0,597093,1132.77,13.364752224527837,3.38,0.00
17089,2021-06-07,414830,5942,122,5,57624,71989.10,1031.1675690684438,21.17,0.87
47037,2021-06-07,695742,6663,173,3,6531,1065291.69,10202.112999540652,264.89,4.593477262287552
25023,2021-06-07,344244,10071,90,4,43442,79242.21,2318.2634317020397,20.72,0.9207679204456517
46097,2021-06-07,2148,70,1,0,12054,1781.98,58.07200929152149,0.83,0.00
38017,2021-06-07,172814,1463,27,0,231154,7476.14,63.291139240506325,1.17,0.00
37163,2021-06-07,56149,791,54,0,25991,21603.25,304.3361163479666,20.78,0.00
8035,2021-06-07,212146,1818,254,1,51114,41504.48,355.6755487733302,49.69,0.1956411159369253
41013,2021-06-07,8556,154,36,0,437045,195.77,3.5236646111956436,0.82,0.00
16071,2021-06-07,2569,28,1,0,12488,2057.17,22.42152466367713,0.80,0.00
38071,2021-06-07,12073,210,2,0,546896,220.75,3.839852549662093,0.04,0.00
5103,2021-06-07,16470,441,16,0,325311,506.28,13.556258472661547,0.49,0.00
48435,2021-06-07,3295,56,1,0,597093,55.18,0.9378773490896728,0.02,0.00
6031,2021-06-07,161700,1729,48,0,34412,46989.42,502.44100895036615,13.95,0.00
29047,2021-06-07,71464,1181,59,1,34237,20873.32,344.95,17.23,0.2920816660338231
47117,2021-06-07,29563,411,7,1,9268,31897.93,443.4613724643936,7.55,1.0789814415192058
19057,2021-06-07,32603,474,19,1,114387,2850.24,41.43827532849012,1.66,0.09
51147,2021-06-07,15261,242,4,1,597093,255.59,4.05,0.07,0.02
48119,2021-06-07,2261,84,0,0,3710,6094.34,226.4150943396226,0.00,0.00
13187,2021-06-07,21238,532,0,0,4466,47554.86,1191.2225705329154,0.00,0.00
33013,2021-06-07,67374,812,24,0,285159,2362.68,28.475341826840463,0.84,0.00
21057,2021-06-07,4924,91,1,0,148925,330.64,6.110458284371328,0.07,0.00
28157,2021-06-07,4814,218,9,1,57918,831.18,37.64,1.55,0.17265789564556785
54071,2021-06-07,5029,77,13,0,597093,84.22,1.29,0.22,0.00
11001,2021-06-07,343366,7949,212,4,216825,15836.09,366.6090164879511,9.78,0.18448057188977285
20033,2021-06-07,1190,63,0,0,103614,114.85,6.080259424402108,0.00,0.00
55029,2021-06-07,19910,210,4,0,597093,333.45,3.517040059086273,0.07,0.00
33015,2021-06-07,169924,1834,39,0,22505,75505.00,814.9300155520996,17.33,0.00
13049,2021-06-07,10918,238,8,0,28707,3803.25,82.90660814435503,2.79,0.00
48479,2021-06-07,309253,5887,0,0,597093,5179.31,98.59435632305185,0.00,0.00
13279,2021-06-07,24092,812,5,0,154210,1562.29,52.65546981389014,0.32,0.00
46099,2021-06-07,221988,2539,18,2,0,inf,inf,inf,inf
26123,2021-06-07,34026,474,28,2,1491,228209.26,3179.07,187.79,13.41381623071764
12079,2021-06-07,14588,315,14,0,305249,477.90,10.319444125943082,0.46,0.00
22105,2021-06-07,90520,2099,77,2,9835,92038.64,2134.2145399084898,78.29,2.0335536349771224
28131,2021-06-07,12974,231,12,0,262458,494.33,8.80,0.46,0.00
27153,2021-06-07,19953,224,5,0,81627,2444.41,27.44190035159935,0.61,0.00
20047,2021-06-07,1869,84,0,0,86730,215.50,9.685230024213075,0.00,0.00
22081,2021-06-07,6262,266,11,0,0,inf,inf,inf,
53021,2021-06-07,88235,817,78,2,597093,1477.74,13.68296061082612,1.31,0.03
34035,2021-06-07,210265,5909,28,3,454174,4629.61,130.10432125132658,0.62,0.07
56001,2021-06-07,31754,105,24,0,597093,531.81,1.7585200295431365,0.40,0.00
54031,2021-06-07,10894,168,9,0,597093,182.45,2.8136320472690186,0.15,0.00
38073,2021-06-07,4886,119,1,0,111160,439.55,10.705289672544081,0.09,0.00
5065,2021-06-07,11813,294,3,0,2415,48915.11,1217.3913043478262,12.42,0.00
48243,2021-06-07,1344,35,0,0,68411,196.46,5.116136293870869,0.00,0.00
29127,2021-06-07,25468,363,9,1,34923,7292.62,103.94296022678463,2.58,0.2863442430489935
20065,2021-06-07,1855,63,0,0,8491,2184.67,74.20,0.00,0.00
39015,2021-06-07,28038,425,9,2,137347,2041.40,30.943522610613993,0.66,0.14561657699112468
55061,2021-06-07,18998,252,4,0,597093,318.17,4.220448070903528,0.07,0.00
48311,2021-06-07,588,35,0,0,91896,63.99,3.808653260207191,0.00,0.00
53047,2021-06-07,18634,287,39,1,597093,312.08,4.806621414084573,0.65,0.02
2185,2021-06-07,7554,28,1,0,2058,36705.54,136.05442176870747,4.86,0.00
29043,2021-06-07,63604,649,72,2,127484,4989.18,50.90834928304728,5.65,0.15688243230523047
41015,2021-06-07,4721,70,9,0,20741,2276.17,33.74957813027337,4.34,0.00
48241,2021-06-07,17555,644,19,0,630,278650.79,10222.22222222222,301.59,0.00
55035,2021-06-07,83728,847,10,1,597093,1402.26,14.185394904981301,0.17,0.02
46091,2021-06-07,2625,42,0,0,181629,144.53,2.312406058503873,0.00,0.00
17121,2021-06-07,31513,854,13,0,29302,10754.56,291.4476827520306,4.44,0.00
18113,2021-06-07,40348,616,25,0,137095,2943.07,44.93234618330355,1.82,0.00
15003,2021-06-07,190669,2725,196,4,7371,258674.54,3696.9203635870304,265.91,5.43
29133,2021-06-07,10382,196,7,0,6678,15546.57,293.5010482180294,10.48,0.00
21025,2021-06-07,7255,63,5,0,7777,9328.79,81.00810081008102,6.43,0.00
27013,2021-06-07,53274,294,11,0,100702,5290.26,29.195050743778673,1.09,0.00
48481,2021-06-07,29487,812,24,0,597093,493.84,13.599221561800254,0.40,0.00
2050,2021-06-07,27316,154,4,0,69979,3903.46,22.00660198059418,0.57,0.00
28129,2021-06-07,11467,238,3,0,192997,594.15,12.331797903594357,0.16,0.00
5099,2021-06-07,5819,168,3,0,13293,4377.49,126.38230647709321,2.26,0.00
34037,2021-06-07,97960,2126,24,2,32494,30147.10,654.2746353172893,7.39,0.6154982458299993
13127,2021-06-07,58000,1246,8,0,129654,4473.44,96.10193283662672,0.62,0.00
46089,2021-06-07,1729,28,0,0,455,38000.00,615.3846153846155,0.00,0.00
39019,2021-06-07,13667,336,15,0,131047,1042.91,25.63965600128198,1.14,0.00
47119,2021-06-07,95245,1216,12,1,2751,346219.56,4420.210832424573,43.62,3.635041802980734
16003,2021-06-07,2387,28,0,0,133308,179.06,2.1003990758244067,0.00,0.00
48131,2021-06-07,8911,287,0,0,66409,1341.84,43.21703383577527,0.00,0.00
37159,2021-06-07,119532,2144,58,2,132580,9015.84,161.71368230502338,4.37,0.1508523155830442
41017,2021-06-07,68102,553,111,0,305921,2226.13,18.07656224973114,3.63,0.00
13013,2021-06-07,71081,983,35,1,44639,15923.52,220.2110262326665,7.84,0.22401935527229552
1063,2021-06-07,6520,238,4,0,83713,778.85,28.43047077514842,0.48,0.00
29135,2021-06-07,12604,224,5,0,51198,2461.81,43.75170905113481,0.98,0.00
18073,2021-06-07,26822,383,38,1,1246,215264.85,3073.836276083467,304.98,8.025682182985554
22107,2021-06-07,2567,56,5,0,994,25824.95,563.3802816901408,50.30,0.00
72015,2021-06-07,3180,0,1,0,597093,53.26,0.00,0.02,0.00
51720,2021-06-07,2030,49,0,0,597093,34.00,0.8206426804534637,0.00,0.00
40143,2021-06-07,527377,7781,220,3,0,inf,inf,inf,inf
29045,2021-06-07,4752,49,4,0,675710,70.33,0.73,0.06,0.00
46095,2021-06-07,1827,14,0,0,3325,5494.74,42.10526315789473,0.00,0.00
17119,2021-06-07,215873,4177,39,2,154287,13991.65,270.7292254046031,2.53,0.12962854939171803
