tractid,period,pop19,nhwht19,nhblk19,hisp19,ntv19,asian19,haw19,india19,china19,filip19,japan19,korea19,viet19,agewht19,a15wht19,a65wht19,ageblk19,a15blk19,a65blk19,agehsp19,a15hsp19,a65hsp19,agentv19,a15ntv19,a65ntv19,ageasn19,a15asn19,a65asn19,mex19,cuban19,pr19,ruanc19,itanc19,geanc19,iranc19,scanc19,fb19,n10imm19,nat19,ag5up19,olang19,lep19,rufb19,itfb19,gefb19,irfb19,scfb19,ag25up19,hs19,col19,clf19,unemp19,dflabf19,flabf19,empclf19,prof19,manuf19,semp19,ag18cv19,vet19,hinc19,hh19,hincw19,hhw19,hincb19,hhb19,hinch19,hhh19,hinca19,hha19,incpc19,dpov19,npov19,n65pov19,dfmpov19,nfmpov19,dwpov19,nwpov19,dbpov19,nbpov19,dhpov19,nhpov19,dnapov19,nnapov19,dapov19,napov19,hu19,vac19,ohu19,own19,rent19,dmulti19,multi19,mhmval19,mrent19,h30old19,h10yrs19,a18und19,a60up19,a75up19,ag15up19,19-Mar,wds19,family19,fhh19,pnhwht19,pnhblk19,phisp19,pntv19,pasian19,phaw19,pindia19,pchina19,pfilip19,pjapan19,pkorea19,pviet19,p15wht19,p65wht19,p15blk19,p65blk19,p15hsp19,p65hsp19,p15ntv19,p65ntv19,p15asn19,p65asn19,pmex19,pcuban19,ppr19,pruanc19,pitanc19,pgeanc19,piranc19,pscanc19,pfb19,p10imm19,pnat19,polang19,plep19,prufb19,pitfb19,pgefb19,pirfb19,pscfb19,phs19,pcol19,punemp19,pflabf19,pprof19,pmanuf19,psemp19,pvet19,ppov19,p65pov19,pfmpov19,pwpov19,pbpov19,phpov19,pnapov19,papov19,pvac19,pown19,pmulti19,p30old19,p10yrs19,p18und19,p60up19,p75up19,pmar19,pwds19,pfhh19
48453001769,2019,6988,4530,56,2005,0,262,0,65,74,13,0,130,58,4530,719,795,56,0,0,2005,319,33,0,0,0,262,29,34,1602,0,29,0,88,345,182,12,974,9,601,NA,NA,184,0,13,0,0,0,5288,1161,2438,4156,128,2900,1934,4028,2016,243,592,5700,396,104979,2627,94738,1947,NA,0,132500,578,166591,80,46894,6988,394,51,1769,16,4530,238,56,28,2005,128,0,0,262,0,2731,104,2627,1898,729,2731,542,334100,1465,1441,1362,1288,1488,288,5843,3307,956,1769,37,64.825415,0.801373784,28.6920435,0,3.749284488,0,0.930165999,1.058958214,0.1860332,0,1.860331998,0.829994276,15.87196468,17.54966887,0,0,15.91022444,1.645885287,NA,NA,11.06870229,12.97709924,22.92501431,0,0.414997138,0,1.25930166,4.937034917,2.604464797,0.171722954,13.93817974,0.128792215,8.600457928,NA,NA,0,0.1860332,0,0,0,21.95537065,46.10438729,3.079884504,66.68965517,50.04965243,6.032770606,14.69712016,6.947368421,5.638236978,0.729822553,0.9044658,5.253863135,50,6.3840399,NA,0,3.808128891,72.2497145,19.84621018,52.76455511,51.84621241,18.43159702,21.29364625,4.121350887,56.5976382,16.36145816,2.091577162
48453001817,2019,4105,2946,131,752,0,112,0,25,104,0,0,18,54,2946,191,476,210,108,0,752,179,102,0,0,0,112,0,31,599,23,12,48,57,101,20,44,481,183,163,NA,NA,49,0,0,19,0,0,3334,694,1839,2735,117,1820,1153,2618,1470,217,203,3559,204,59864,2280,81102,1602,8060,71,33650,481,NA,64,55982,4105,554,113,886,76,2946,128,210,186,752,221,0,0,112,31,2362,82,2280,1042,1238,2362,1354,333200,973,2175,1358,546,960,385,3645,1390,892,886,103,71.76613886,3.191230207,18.31912302,0,2.728380024,0,0.609013398,2.533495737,0,0,0.438489647,1.31546894,6.483367278,16.1575017,51.42857143,0,23.80319149,13.56382979,NA,NA,0,27.67857143,14.59196102,0.560292326,0.292326431,1.169305725,1.388550548,2.460414129,0.487210719,1.071863581,11.71741778,4.457978076,3.970767357,NA,NA,0,0,0.462850183,0,0,20.81583683,55.15896821,4.277879342,63.35164835,56.14973262,8.288770053,7.754010695,5.731947176,13.49573691,2.75274056,8.577878104,4.344874406,88.57142857,29.38829787,NA,27.67857143,3.471634208,45.70175439,57.32430144,92.08298052,59.56140351,13.30085262,23.38611449,9.378806334,38.13443073,24.47187929,11.62528217
48453001826,2019,2788,1419,324,585,54,330,0,257,16,0,11,54,0,1419,113,222,330,68,8,585,157,0,54,0,0,330,22,0,480,6,18,0,23,122,86,17,616,354,56,NA,NA,49,0,0,0,0,0,2206,606,976,1810,80,1133,728,1730,753,237,107,2420,95,63159,1345,56492,778,45938,153,64193,203,94125,171,41237,2767,347,16,628,39,1398,168,330,85,585,7,54,54,330,33,1437,92,1345,313,1032,1437,984,332600,1174,465,1015,368,418,123,2428,1131,429,628,39,50.89670014,11.62123386,20.98278336,1.93687231,11.83644189,0,9.218077475,0.573888092,0,0.394548063,1.93687231,0,7.963354475,15.6448203,20.60606061,2.424242424,26.83760684,0,0,0,6.666666667,0,17.21664275,0.215208034,0.645624103,0,0.824964132,4.3758967,3.084648494,0.609756098,22.09469154,12.69727403,2.008608321,NA,NA,0,0,0,0,0,27.4705349,44.24297371,4.419889503,64.25419241,43.52601156,13.69942197,6.184971098,3.925619835,12.54065775,0.578243585,6.210191083,12.01716738,25.75757576,1.196581197,100,10,6.402226862,23.27137546,68.47599165,32.35908142,75.46468401,13.19942611,14.9928264,4.411764706,46.5815486,17.66886326,6.210191083
48453001848,2019,5226,2016,928,1215,0,899,0,145,344,0,0,115,180,2016,269,218,928,168,38,1215,180,91,162,12,42,899,55,284,821,80,0,0,0,136,44,0,1385,559,734,NA,NA,452,0,0,0,0,0,4137,870,1995,3185,220,2227,1482,2965,1346,393,371,4313,214,68438,2177,84813,903,47849,373,64500,546,82344,322,38015,5226,291,41,1300,25,2016,105,928,0,1215,145,162,0,899,41,2363,186,2177,971,1206,2363,1020,274400,1207,795,1517,913,1075,218,4530,2088,815,1300,74,38.57634902,17.75736701,23.24913892,0,17.20244929,0,2.774588595,6.582472254,0,0,2.200535783,3.444316877,13.34325397,10.81349206,18.10344828,4.094827586,14.81481481,7.489711934,7.407407407,25.92592593,6.117908788,31.59065628,15.70991198,1.530807501,0,0,0,2.602372752,0.841944126,0,26.50210486,10.69651741,14.04515882,NA,NA,0,0,0,0,0,21.02973169,48.22335025,6.907378336,66.54692411,45.39629005,13.25463744,12.51264755,4.961743566,5.568312285,0.784538844,1.923076923,5.208333333,0,11.93415638,0,4.560622914,7.871349979,44.60266422,43.16546763,33.6436733,69.68305007,17.4703406,20.57022579,4.17145044,46.09271523,17.99116998,5.692307692
48453001910,2019,4749,3847,42,668,0,144,0,50,16,58,12,31,40,3847,836,628,42,0,42,668,133,113,0,0,0,144,40,31,622,0,8,74,28,237,108,44,551,295,231,NA,NA,52,37,0,4,0,12,3329,265,2585,2297,77,1986,1049,2220,1558,180,189,3544,214,133182,1820,141103,1560,NA,26,92014,179,NA,34,71251,4671,443,23,1224,79,3823,194,26,0,638,214,0,0,136,35,2065,245,1820,1102,718,2065,779,809400,1468,1392,1076,1205,1144,434,3740,2041,680,1224,165,81.00652769,0.884396715,14.06611918,0,3.032217309,0,1.052853232,0.336913034,1.221309749,0.252684776,0.652769004,0.842282586,21.73121913,16.32440863,0,100,19.91017964,16.91616766,NA,NA,27.77777778,21.52777778,13.09749421,0,0.168456517,1.558222784,0.58959781,4.990524321,2.274162982,0.926510844,11.60244262,6.21183407,4.864181933,NA,NA,0.779111392,0,0.084228259,0,0.252684776,7.960348453,77.65094623,3.35219852,52.81973817,70.18018018,8.108108108,8.513513514,6.038374718,9.484050525,0.492399914,6.454248366,5.074548784,0,33.54231975,NA,25.73529412,11.86440678,60.54945055,37.72397094,67.40920097,59.12087912,25.3737629,24.08928195,9.138766056,54.57219251,18.18181818,13.48039216
48453001911,2019,2949,1736,47,761,6,362,0,285,69,6,6,9,8,1736,45,155,47,0,0,761,46,0,6,0,0,362,70,0,530,0,32,0,98,57,83,33,439,332,174,NA,NA,48,0,0,0,0,0,2469,151,1924,2472,14,1523,1334,2458,1511,247,183,2686,66,72781,1719,73182,1164,49760,47,63664,365,114044,115,58788,2949,224,0,467,32,1736,50,47,0,761,152,6,0,362,22,1994,275,1719,189,1530,1994,1852,398500,1357,1238,1469,263,262,0,2779,791,299,467,68,58.86741268,1.593760597,25.80535775,0.2034588,12.27534758,0,9.664292981,2.339776195,0.2034588,0.2034588,0.305188199,0.271278399,2.592165899,8.928571429,0,0,6.044678055,0,0,0,19.33701657,0,17.97219396,0,1.085113598,0,3.323160393,1.932858596,2.814513394,1.119023398,14.88640217,11.25805358,5.900305188,NA,NA,0,0,0,0,0,6.115836371,77.92628595,0.566343042,87.59028234,61.47274207,10.04882018,7.445077299,2.457185406,7.595795185,0,6.852248394,2.880184332,0,19.97371879,0,6.077348066,13.79137412,10.9947644,92.87863591,62.08625878,85.45666085,8.918277382,8.884367582,0,28.46347607,10.75926592,14.56102784
48453002005,2019,5560,3174,154,1904,17,274,0,161,0,22,20,0,64,3174,172,126,182,23,9,1904,332,40,17,0,0,274,0,55,1681,0,124,30,60,133,198,0,1115,577,178,NA,NA,736,30,0,29,0,0,4353,940,2358,4303,74,2343,1992,4229,1911,177,364,4850,154,73171,2756,79457,1813,NA,128,63500,672,NA,117,62469,5417,867,67,885,61,3124,425,174,66,1819,349,17,0,274,55,2987,231,2756,698,2058,2987,1634,381100,1203,2272,2274,710,383,78,5033,1343,638,885,118,57.08633094,2.769784173,34.24460432,0.305755396,4.928057554,0,2.895683453,0,0.395683453,0.35971223,0,1.151079137,5.419029616,3.969754253,12.63736264,4.945054945,17.43697479,2.100840336,0,0,0,20.0729927,30.23381295,0,2.230215827,0.539568345,1.079136691,2.392086331,3.561151079,0,20.05395683,10.37769784,3.201438849,NA,NA,0.539568345,0,0.521582734,0,0,21.59430278,54.16953825,1.719730421,85.01920615,45.1879877,4.185386616,8.607235753,3.175257732,16.00516891,1.236846963,6.892655367,13.60435339,37.93103448,19.18636614,0,20.0729927,7.733511885,25.32656023,54.7037161,76.0629394,82.51088534,12.76978417,6.888489209,1.402877698,26.68388635,12.67633618,13.33333333
48453000901,2019,2604,1096,422,843,0,129,0,62,38,12,0,7,8,1096,49,33,422,12,39,843,163,32,0,0,0,129,0,7,730,0,0,0,23,66,86,0,262,64,134,NA,NA,37,0,0,10,0,0,1843,459,1109,1866,61,1210,913,1805,994,130,102,2338,138,96563,1079,122880,527,40313,152,61591,258,170714,76,51982,2240,320,26,375,55,947,0,253,76,805,244,0,0,121,0,1267,188,1079,338,741,1267,618,456100,1713,473,816,266,135,36,2374,479,311,375,75,42.0890937,16.20583717,32.37327189,0,4.953917051,0,2.380952381,1.459293395,0.460829493,0,0.268817204,0.307219662,4.47080292,3.010948905,2.843601896,9.241706161,19.33570581,3.795966785,NA,NA,0,5.426356589,28.03379416,0,0,0,0.883256528,2.534562212,3.302611367,0,10.06144393,2.457757296,5.145929339,NA,NA,0,0,0.384024578,0,0,24.90504612,60.17362995,3.269024652,75.45454545,55.06925208,7.202216066,5.650969529,5.902480753,14.28571429,1.160714286,14.66666667,0,30.03952569,30.31055901,NA,0,14.83820047,31.3253012,48.77663773,37.33228098,75.62557924,10.21505376,5.184331797,1.382488479,20.1769166,13.10025274,20
48453000402,2019,3661,1860,957,660,9,92,0,69,28,23,0,0,21,1860,194,107,965,245,272,660,64,57,9,9,0,92,0,0,414,134,36,10,7,188,112,28,304,178,134,NA,NA,84,2,0,3,0,0,2832,809,1592,2369,115,1730,1257,2254,1503,110,194,3137,162,60292,1640,74083,865,39710,309,29375,335,60333,68,37453,3423,392,8,588,47,1739,122,876,84,641,153,0,0,92,27,1824,184,1640,593,1047,1824,854,398200,1139,1202,1152,524,692,193,3137,848,875,588,100,50.80579077,26.1403988,18.02786124,0.245834471,2.512974597,0,1.884730948,0.764818356,0.628243649,0,0,0.573613767,10.43010753,5.752688172,25.38860104,28.1865285,9.696969697,8.636363636,100,0,0,0,11.30838569,3.660202131,0.983337886,0.273149413,0.191204589,5.135208959,3.059273423,0.764818356,8.303742147,4.862059547,3.660202131,NA,NA,0.054629883,0,0.081944824,0,0,28.56638418,56.21468927,4.854368932,72.65895954,66.68145519,4.880212955,8.606921029,5.164169589,11.45194274,0.233713117,7.993197279,7.015526164,9.589041096,23.86895476,NA,29.34782609,10.0877193,36.15853659,46.82017544,65.89912281,70.24390244,14.31302923,18.90193936,5.271783666,27.03219637,27.8928913,17.00680272
48453000601,2019,10332,4936,1756,2383,58,947,0,315,238,118,18,127,124,4936,25,0,1828,0,0,2383,8,0,58,0,0,956,0,0,1969,49,71,9,95,383,214,35,956,610,264,NA,NA,63,10,0,54,0,9,436,37,225,3584,532,6049,2185,3052,913,19,65,10187,51,18194,297,20179,163,NA,10,NA,62,2499,45,4879,838,535,0,60,8,473,263,18,0,176,141,25,0,142,126,364,67,297,0,297,364,332,NA,976,149,287,145,9,0,10299,133,36,60,15,47.77390631,16.99574139,23.06426636,0.561362756,9.1656988,0,3.048780488,2.303523035,1.142082849,0.174216028,1.229190863,1.200154859,0.506482982,0,0,0,0.335711288,0,0,0,0,0,19.05729772,0.474254743,0.687185443,0.087108014,0.91947348,3.706929926,2.071234998,0.338753388,9.252806814,5.903987611,2.555168409,NA,NA,0.096786682,0,0.522648084,0,0.087108014,8.486238532,51.60550459,14.84375,36.121673,29.91480996,0.622542595,2.129750983,0.500638068,63.8424821,0,13.33333333,55.602537,0,80.11363636,0,88.73239437,18.40659341,0,91.20879121,40.93406593,96.63299663,1.403406891,0.087108014,0,1.291387513,0.3495485,25
48453001303,2019,5093,3745,84,1083,0,143,0,54,99,37,8,0,0,3745,329,409,110,0,1,1083,63,79,0,0,0,143,0,44,756,21,0,0,44,172,96,87,372,70,290,NA,NA,0,0,0,17,0,13,4424,613,3211,3629,94,2305,1708,3535,2326,296,425,4673,304,83881,3026,91354,2099,123315,109,80862,739,2499,88,81138,5083,483,121,938,0,3737,333,109,11,1082,95,0,0,143,44,3818,792,3026,1151,1875,3818,2667,592800,1720,1029,2403,420,792,112,4701,1768,877,938,14,73.53229923,1.6493226,21.26448066,0,2.807775378,0,1.060278814,1.943844492,0.726487336,0.157078343,0,0,8.785046729,10.9212283,0,0.909090909,5.817174515,7.29455217,NA,NA,0,30.76923077,14.8439034,0.41233065,0,0,0.863930886,3.377184371,1.884940114,1.708226978,7.304142941,1.3744355,5.694089927,NA,NA,0,0,0.333791478,0,0.255252307,13.8562387,72.58137432,2.590245247,74.09978308,65.79915134,8.373408769,12.02263083,6.50545688,9.502262443,2.380483966,0,8.910891089,10.09174312,8.780036969,NA,30.76923077,20.74384494,38.03701256,69.85332635,26.95128339,79.41176471,8.246612998,15.55075594,2.1990968,37.60901936,18.65560519,1.492537313
48453001304,2019,4593,3517,54,735,0,174,0,80,104,0,0,0,39,3517,470,376,55,1,0,735,119,14,0,0,0,174,13,10,559,40,45,105,19,182,141,46,285,67,191,NA,NA,21,34,0,49,0,0,3796,329,2852,3243,54,1565,1199,3189,1786,219,337,3957,181,102917,2211,122938,1721,NA,35,64722,286,81364,66,71451,4592,163,42,1044,9,3517,112,54,1,734,40,0,0,174,10,2289,78,2211,1278,933,2289,674,657100,1351,1466,1485,636,659,125,3991,1896,482,1044,97,76.57304594,1.175702155,16.00261267,0,3.788373612,0,1.741780971,2.264315262,0,0,0,0.849118223,13.36366221,10.69092977,1.818181818,0,16.19047619,1.904761905,NA,NA,7.471264368,5.747126437,12.17069454,0.870890486,0.979751796,2.286087524,0.413672981,3.962551709,3.069888961,1.001524058,6.205094709,1.458741563,4.158502068,NA,NA,0.740256913,0,1.066840845,0,0,8.667017914,75.1317176,1.665124884,76.61341853,56.00501725,6.867356538,10.56757604,4.574172353,3.549651568,0.914634146,0.862068966,3.184532272,1.851851852,5.449591281,NA,5.747126437,3.407601573,57.80189959,29.44517256,64.04543469,67.1641791,13.84715872,14.34792075,2.721532767,47.5068905,12.07717364,9.291187739
48453001501,2019,5582,4755,90,478,0,184,0,45,80,0,0,48,60,4755,946,734,90,14,0,478,31,89,0,0,0,184,0,17,253,0,0,0,16,182,147,129,315,0,208,NA,NA,89,0,11,0,0,0,4160,535,3006,3400,96,2367,1755,3304,2140,121,272,4412,205,108049,2317,107860,2075,NA,13,126506,157,NA,72,53369,5582,135,45,1445,0,4755,98,90,0,478,37,0,0,184,0,2550,233,2317,1677,640,2550,661,501300,1335,2348,1059,1170,1193,293,4542,2524,722,1445,64,85.18452168,1.612325331,8.563238982,0,3.296309566,0,0.806162666,1.433178072,0,0,0.859906843,1.074883554,19.89484753,15.43638275,15.55555556,0,6.485355649,18.61924686,NA,NA,0,9.239130435,4.532425654,0,0,0,0.286635614,3.260480115,2.633464708,2.310999642,5.64313866,0,3.726262988,NA,NA,0,0.197061985,0,0,0,12.86057692,72.25961538,2.823529412,74.14448669,64.76997579,3.662227603,8.232445521,4.646418858,2.418487997,0.806162666,0,2.060988433,0,7.740585774,NA,0,9.137254902,72.3780751,25.92156863,92.07843137,45.70565386,20.96022931,21.372268,5.24901469,55.57023338,15.89608102,4.429065744
48453001713,2019,4490,2627,135,1539,9,83,0,16,56,44,21,10,0,2627,164,441,136,39,46,1539,198,49,21,0,0,125,9,0,1215,0,31,0,40,172,70,18,536,250,177,NA,NA,85,0,10,0,0,0,3624,641,1995,3187,93,2175,1643,3094,1569,76,280,3921,131,83345,2012,84167,1352,NA,43,84079,504,NA,87,45795,4490,231,46,912,29,2627,103,136,28,1539,90,21,0,125,11,2107,95,2012,1211,801,2107,388,310800,1317,1625,1239,569,846,217,4050,1339,832,912,125,58.5077951,3.006681514,34.27616927,0.200445434,1.848552339,0,0.356347439,1.247216036,0.979955457,0.467706013,0.222717149,0,6.242862581,16.78720974,28.67647059,33.82352941,12.86549708,3.18388564,0,0,7.2,0,27.06013363,0,0.690423163,0,0.890868597,3.830734967,1.559020045,0.400890869,11.9376392,5.567928731,3.942093541,NA,NA,0,0.222717149,0,0,0,17.68763797,55.04966887,2.918104801,75.54022989,50.71105365,2.456367162,9.049773756,3.340984443,5.144766147,1.024498886,3.179824561,3.920822231,20.58823529,5.847953216,0,8.8,4.508780256,60.1888668,18.41480778,77.1238728,61.5805169,12.67260579,18.84187082,4.832962138,33.0617284,20.54320988,13.70614035
48453001912,2019,4129,3122,131,351,0,376,0,336,46,34,0,31,0,3122,394,609,150,19,40,351,115,9,0,0,0,376,133,25,94,38,37,22,45,152,57,63,468,42,370,NA,NA,40,12,11,0,0,0,3031,191,2448,2085,114,1761,965,1971,1405,218,176,3261,123,155781,1540,155352,1285,NA,19,NA,80,188750,116,96486,4092,232,18,1096,14,3104,113,131,40,332,79,0,0,376,0,1769,229,1540,1052,488,1769,457,1214700,1722,687,804,868,959,242,3444,2053,400,1096,77,75.61152822,3.172681037,8.500847663,0,9.106321143,0,8.137563575,1.114071204,0.823443933,0,0.750787116,0,12.62011531,19.50672646,12.66666667,26.66666667,32.76353276,2.564102564,NA,NA,35.37234043,6.64893617,2.276580286,0.92031969,0.896100751,0.532816663,1.089852264,3.68127876,1.380479535,1.52579317,11.33446355,1.017195447,8.961007508,NA,NA,0.290627271,0.266408331,0,0,0,6.301550643,80.76542395,5.467625899,54.79840999,71.28361238,11.06037544,8.929477423,3.771849126,5.669599218,0.439882698,1.277372263,3.640463918,30.53435115,23.79518072,NA,0,12.94516676,68.31168831,25.83380441,38.83550028,52.20779221,21.02203923,23.2259627,5.860983289,59.61091754,11.61440186,7.025547445
48453001729,2019,5075,2799,19,1631,0,480,0,168,0,40,17,280,0,2799,169,431,19,0,0,1631,235,131,0,0,0,480,144,34,1521,0,21,13,88,182,222,17,629,159,262,NA,NA,108,0,0,0,0,0,3928,770,1896,3391,136,2127,1380,3255,1596,291,282,4379,256,63359,2246,74464,1416,NA,19,59639,576,NA,132,36049,5075,332,0,1204,27,2799,244,19,0,1631,88,0,0,480,0,2336,90,2246,1133,1113,2336,602,272900,1178,1743,1386,696,1169,152,4502,1497,1095,1204,65,55.15270936,0.374384236,32.13793103,0,9.458128079,0,3.310344828,0,0.78817734,0.334975369,5.517241379,0,6.037870668,15.39835656,0,0,14.40833844,8.031882281,NA,NA,30,7.083333333,29.97044335,0,0.413793103,0.256157635,1.733990148,3.586206897,4.374384236,0.334975369,12.39408867,3.133004926,5.162561576,NA,NA,0,0,0,0,0,19.60285132,48.2688391,4.010616337,64.88011283,49.03225806,8.940092166,8.66359447,5.846083581,6.541871921,0,2.242524917,8.717399071,0,5.395462906,NA,0,3.852739726,50.44523598,25.77054795,74.61472603,61.70970614,13.71428571,23.03448276,2.995073892,33.25188805,24.32252332,5.398671096
48453001733,2019,4348,3118,120,782,0,181,0,97,59,7,8,0,62,3118,632,594,120,14,0,782,161,55,0,0,0,181,19,16,643,0,20,0,116,179,161,8,402,40,239,NA,NA,131,10,10,7,0,0,2968,644,1787,2142,31,1606,828,2111,1247,184,172,3149,220,124583,1412,132557,1097,NA,29,78125,210,161667,54,61790,4295,147,62,1149,8,3078,112,120,1,769,27,0,0,181,7,1435,23,1412,1339,73,1435,0,490200,NA,630,582,1199,958,289,3442,2027,610,1149,79,71.71113155,2.759889604,17.98528059,0,4.162833487,0,2.230910764,1.356945722,0.16099356,0.18399264,0,1.425942962,20.26940346,19.05067351,11.66666667,0,20.58823529,7.033248082,NA,NA,10.49723757,8.839779006,14.78840846,0,0.459981601,0,2.667893284,4.116835327,3.702851886,0.18399264,9.245630175,0.919963201,5.496780129,NA,NA,0.2299908,0.2299908,0.16099356,0,0,21.69811321,60.20889488,1.447245565,51.55666252,59.07153008,8.716248224,8.147797252,6.986344871,3.4225844,1.443538999,0.696257615,3.638726446,0.833333333,3.511053316,NA,3.867403315,1.602787456,94.83002833,0,43.90243902,41.21813031,27.57589696,22.03311868,6.646734131,58.89018013,17.7222545,6.875543951
48453002314,2019,5392,1815,652,2706,0,138,11,66,0,0,0,15,0,1815,50,69,791,131,0,2706,532,102,0,0,0,138,0,0,2218,27,49,0,57,128,286,0,1128,354,371,NA,NA,598,0,0,0,0,0,3572,1458,1405,3899,41,1812,1438,3858,1391,197,314,4611,115,55455,2420,71133,917,44879,421,40583,1039,NA,15,31452,5388,1093,14,767,95,1815,161,787,289,2704,621,0,0,138,0,2747,327,2420,209,2211,2747,2524,283500,1084,1461,2240,781,509,20,4736,1110,808,767,181,33.66097923,12.09198813,50.18545994,0,2.559347181,0.204005935,1.224035608,0,0,0,0.278189911,0,2.754820937,3.801652893,16.56131479,0,19.66001478,3.76940133,NA,NA,0,0,41.13501484,0.50074184,0.908753709,0,1.057121662,2.37388724,5.304154303,0,20.91988131,6.565281899,6.880563798,NA,NA,0,0,0,0,0,40.8174692,39.33370661,1.05155168,79.3598234,36.05495075,5.10627268,8.138932089,2.494036001,20.28582034,0.259836674,12.38591917,8.870523416,36.72172808,22.96597633,NA,0,11.90389516,8.636363636,91.88205315,53.18529305,92.56198347,14.48442136,9.439910979,0.370919881,23.4375,17.06081081,23.59843546
48453002411,2019,7419,711,503,6191,14,0,0,0,0,0,0,0,0,711,61,83,587,154,118,6191,1723,399,90,39,0,0,0,0,5505,0,6,0,9,0,39,8,2477,294,640,NA,NA,1360,0,0,0,0,0,4270,3072,398,3658,285,2757,1389,3373,663,119,263,5187,211,42017,1985,33194,272,29393,229,43568,1519,NA,0,17244,7419,1663,73,1631,362,711,100,587,147,6191,1402,90,14,0,0,2083,98,1985,792,1193,2083,925,112200,972,1017,1118,2232,677,173,5481,2151,1023,1631,467,9.58350182,6.779889473,83.44790403,0.188704677,0,0,0,0,0,0,0,0,8.579465541,11.67369902,26.2350937,20.10221465,27.83072202,6.444839283,43.33333333,0,NA,NA,74.20137485,0,0.080873433,0,0.12131015,0,0.525677315,0.107831244,33.38724896,3.962798221,8.626499528,NA,NA,0,0,0,0,0,71.94379391,9.320843091,7.791142701,50.38084875,19.6560925,3.528016602,7.797213163,4.067861963,22.41541987,0.983960102,22.19497241,14.06469761,25.04258944,22.64577613,15.55555556,NA,4.70475276,39.89924433,44.40710514,48.82381181,56.32241814,30.0849171,9.125219032,2.331850654,39.24466338,18.66447729,28.63274065
48453001603,2019,5236,4220,55,430,0,407,0,105,227,67,22,104,17,4220,975,522,55,22,0,430,105,6,7,0,0,407,28,0,185,25,10,150,0,272,214,57,353,169,242,NA,NA,19,0,0,0,0,0,3711,83,3279,2802,53,1873,1105,2749,2001,241,404,3867,75,156083,1847,157167,1640,NA,0,109015,102,181250,81,79289,5236,179,20,1316,10,4220,110,55,0,430,18,7,0,407,51,2068,221,1847,1486,361,2068,237,879900,1752,1706,879,1369,851,177,4040,2537,390,1316,31,80.59587471,1.050420168,8.212375859,0,7.773109244,0,2.005347594,4.335370512,1.27960275,0.420168067,1.986249045,0.324675325,23.1042654,12.36966825,40,0,24.41860465,1.395348837,0,0,6.87960688,0,3.533231474,0.477463713,0.190985485,2.864782277,0,5.194805195,4.087089381,1.088617265,6.741787624,3.227654698,4.621848739,NA,NA,0,0,0,0,0,2.23659391,88.3589329,1.891506067,58.99626268,72.79010549,8.7668243,14.69625318,1.939487975,3.418640183,0.38197097,0.759878419,2.606635071,0,4.186046512,0,12.53071253,10.68665377,80.45479155,11.46034816,82.49516441,47.5906876,26.14591291,16.25286478,3.380443086,62.7970297,9.653465347,2.3556231
48021950802,2019,8375,2481,89,5713,0,20,0,0,20,0,0,0,0,2481,230,371,89,0,0,5713,1922,218,0,0,0,20,0,14,4997,206,0,0,14,315,59,0,1588,371,314,NA,NA,912,0,0,23,0,0,4417,2501,588,4308,272,2670,1794,4036,1067,304,303,5671,383,63007,2163,62763,932,NA,74,68041,1137,NA,6,21973,8375,1067,35,1663,160,2481,218,89,0,5713,849,0,0,20,0,2464,301,2163,1795,368,2464,0,132600,958,669,1041,2704,1034,53,6190,2834,935,1663,129,29.6238806,1.062686567,68.21492537,0,0.23880597,0,0,0.23880597,0,0,0,0,9.270455462,14.95364772,0,0,33.64256958,3.815858568,NA,NA,0,70,59.66567164,2.459701493,0,0,0.167164179,3.76119403,0.704477612,0,18.96119403,4.429850746,3.749253731,NA,NA,0,0,0.274626866,0,0,56.62214173,13.31220285,6.313834726,67.19101124,26.4370664,7.532210109,7.507433102,6.753658967,12.74029851,0.417910448,9.621166566,8.786779524,0,14.86084369,NA,0,12.21590909,82.9865927,0,27.15097403,48.12760055,32.28656716,12.34626866,0.632835821,45.78352181,15.10500808,7.757065544
48453001605,2019,3968,3558,22,276,0,79,0,0,79,0,0,0,0,3558,597,419,22,0,0,276,56,24,0,0,0,79,24,0,153,0,0,53,96,229,236,30,187,34,154,NA,NA,1,0,0,0,0,17,2940,175,2476,2565,65,1635,1222,2500,1757,195,311,3215,127,121934,1898,121415,1730,NA,21,NA,119,NA,28,111125,3952,218,0,847,0,3542,170,22,0,276,48,0,0,79,0,2257,359,1898,1108,790,2257,1200,829700,1367,1799,1264,753,763,154,3291,1668,375,847,19,89.66733871,0.554435484,6.955645161,0,1.990927419,0,0,1.990927419,0,0,0,0,16.77908938,11.77627881,0,0,20.28985507,8.695652174,NA,NA,30.37974684,0,3.855846774,0,0,1.335685484,2.419354839,5.771169355,5.947580645,0.756048387,4.712701613,0.856854839,3.881048387,NA,NA,0,0,0,0,0.428427419,5.952380952,84.21768707,2.53411306,74.74006116,70.28,7.8,12.44,3.950233281,5.516194332,0,0,4.799548278,0,17.39130435,NA,0,15.90607,58.3772392,53.16792202,79.70757643,66.59641728,18.97681452,19.22883065,3.881048387,50.68368277,11.39471285,2.243211334
