tractid,period,pop19,nhwht19,nhblk19,hisp19,asian19,fb19,n10imm19,col19,unemp19,prof19,manuf19,npov19,vac19,own19,dmulti19,multi19,h30old19,h10yrs19,a18und19,a60up19
48453001741,2019,2760,2222,9,244,144,283,11,1322,49,895,85,233,401,966,1669,215,688,604,510,933
48453002112,2019,5426,1720,1298,2187,119,952,356,1186,196,882,103,1758,368,658,2259,1246,1995,1281,1680,504
48453002106,2019,3087,1237,316,1377,10,503,16,1147,94,985,131,289,119,815,1276,151,1205,402,633,621
48453002316,2019,4587,1425,589,2283,223,1406,673,805,108,936,104,865,311,27,2431,2390,1889,1993,716,67
48453001804,2019,6757,1840,639,3765,498,2408,884,1525,197,1095,387,1902,115,717,2856,1860,2558,1921,1397,759
48453001834,2019,11691,4017,1869,3692,1809,3548,1497,3795,277,3345,478,921,259,1916,4722,2217,1212,3262,2561,1412
48085031625,2019,4868,3336,237,526,557,811,74,1765,42,1478,149,292,32,1409,1799,156,1744,861,992,1339
48085031633,2019,4341,2555,316,598,610,882,126,1299,86,1332,257,199,0,1142,1422,6,1029,624,922,884
48085031636,2019,7198,4197,462,572,1735,2000,456,3561,111,2520,212,77,65,1770,2703,432,1758,1275,1197,1883
48085032008,2019,4484,2362,424,1061,484,953,118,1455,104,1177,156,233,24,1436,1621,0,1149,608,715,1119
48085031505,2019,8729,4978,409,1069,2096,2157,546,3471,206,2896,543,471,153,2367,3280,727,169,1642,2230,1220
48085031611,2019,4184,1854,660,1311,278,1114,145,988,87,962,185,692,96,986,1456,212,1140,705,1051,857
48085031621,2019,5528,3585,682,618,517,1049,231,2416,53,1668,198,495,365,1179,2745,1181,2015,1509,1095,1412
48085031629,2019,3980,2252,313,987,329,683,80,1182,43,917,77,450,30,779,1331,156,1301,768,1093,725
48085031631,2019,4670,2276,598,927,662,1075,392,1343,25,1190,124,436,120,882,1880,859,1261,973,1072,688
48085031643,2019,5036,2746,300,509,1319,1437,614,1869,143,1439,231,553,53,730,1919,1075,1355,1220,1221,792
48085031645,2019,1950,1452,48,84,325,272,31,1034,11,604,53,68,17,677,700,6,83,227,539,450
48085031647,2019,3198,1985,336,226,624,606,288,1193,59,852,121,37,188,460,1486,958,429,885,847,632
48085032003,2019,5448,1515,225,3406,120,1961,535,547,66,603,114,1303,215,830,2294,1113,1772,1125,1327,758
48439103702,2019,2948,99,1043,1771,0,615,65,95,62,105,148,1078,125,527,931,33,868,329,1083,359
48037010500,2019,2514,608,1664,184,30,114,38,93,44,85,85,777,189,218,1000,363,733,593,401,467
48037010901,2019,7089,5468,740,356,373,443,91,1825,182,1338,334,379,483,1924,3205,644,2018,1348,1544,2057
48037011401,2019,7451,6549,565,132,2,99,2,934,89,795,368,572,452,2431,3342,92,1658,1022,1738,1951
48037010800,2019,4681,1612,2451,264,0,176,40,196,237,391,51,1084,389,496,2272,1157,1596,1369,1506,843
48037010600,2019,1632,226,1066,279,0,148,0,93,69,101,87,873,189,297,863,151,709,349,461,324
48037010700,2019,5346,2384,2353,462,0,21,67,693,247,636,204,1344,340,1066,2489,933,1952,1358,1292,1125
48037010100,2019,5726,2394,2273,848,0,456,26,663,157,682,320,1092,507,954,2426,655,2050,1173,1734,1054
48027023300,2019,8544,4190,1535,2152,213,748,68,1398,182,1296,119,841,351,2480,3353,25,850,1386,1822,1691
48027023500,2019,2088,465,507,1010,42,420,54,65,134,94,18,608,366,191,1224,726,1080,631,600,233
48027020701,2019,1474,586,372,481,19,51,33,58,56,99,44,601,84,137,830,519,789,617,306,322
48027021202,2019,4101,2584,465,955,45,219,76,729,60,554,320,513,178,846,1727,732,1310,930,1041,949
48323950201,2019,8566,100,0,8006,22,2561,186,387,303,326,0,2500,244,1876,2648,297,897,1351,2886,1471
48323950500,2019,6144,348,17,5504,275,2434,574,517,228,373,128,2279,318,862,2100,903,1477,956,1941,1221
48323950601,2019,2833,160,0,2673,0,945,204,203,88,162,42,1058,106,434,855,129,741,260,740,700
48323950602,2019,5218,20,0,5198,0,1747,433,217,85,338,103,769,202,1048,1662,305,1072,554,1468,871
48323950300,2019,7672,241,95,7209,21,1940,324,1174,443,704,100,1915,147,1277,2358,675,1102,1136,2330,1246
48201321500,2019,3299,120,122,3004,0,1140,101,56,89,149,109,1037,56,208,1006,700,667,653,1225,435
48201331300,2019,5220,97,4073,1035,15,763,269,633,219,396,89,875,409,1132,2110,75,1832,598,970,1302
48201331900,2019,3899,46,2852,1001,0,288,55,320,150,480,189,672,164,944,1363,72,1224,465,922,847
48201332000,2019,6785,164,4490,2023,60,981,231,292,511,317,175,2778,182,849,2192,700,2019,1124,2729,1047
48201332200,2019,4892,30,2846,2002,0,825,75,308,197,376,94,1030,309,933,1684,72,1640,540,1356,907
48201341700,2019,3076,2402,29,610,13,121,0,519,138,497,207,136,119,940,1214,51,952,463,866,627
48201342200,2019,3883,1374,167,2264,10,730,199,247,205,383,119,222,191,728,1462,450,959,712,996,683
48201342400,2019,3436,1192,96,2039,0,694,127,288,136,463,185,237,64,669,1242,379,954,779,1216,222
48201350100,2019,17635,4453,2573,5477,4493,4983,1284,3771,410,3431,1334,1412,389,4664,5686,579,847,2252,4738,2878
48201412500,2019,1652,1155,34,148,249,286,48,900,22,540,46,73,47,408,603,152,272,273,468,300
48201410800,2019,4226,2861,116,671,271,634,230,2610,58,2012,124,455,291,713,2806,1914,1968,2019,517,721
48201410900,2019,3198,2120,80,427,518,602,280,2110,104,1561,100,323,266,582,2012,1180,1107,1184,351,517
48201413100,2019,2827,1920,72,433,243,393,134,1786,84,1165,83,89,121,887,1104,14,492,496,795,598
48201420800,2019,2183,1464,64,198,405,453,105,1227,26,794,91,54,188,713,957,0,776,363,537,603
48201420900,2019,7126,4642,198,605,1561,1430,128,4174,125,2641,270,147,154,2378,2672,0,1149,815,1792,1794
48201430100,2019,5928,3783,355,1122,299,981,339,2919,81,1784,137,703,539,1297,3429,2226,2159,1966,1004,1698
48201432300,2019,7339,1400,2125,3024,522,2974,1274,1641,538,1430,150,1603,431,116,3854,3545,2228,3022,1633,572
48201452000,2019,8259,1588,2461,2920,1053,3112,1392,2731,275,1715,312,2130,710,669,4382,3369,1417,3008,1938,943
48139060208,2019,5467,3932,391,991,49,185,34,1106,76,1145,275,388,38,1522,1964,286,718,1147,1468,1027
48139060209,2019,5146,3785,488,773,0,174,32,1440,90,1229,279,26,37,1547,1670,0,389,714,1343,923
48139060210,2019,1696,1320,40,232,85,105,14,452,16,427,64,69,25,520,574,17,158,189,396,411
48295950200,2019,2071,1106,7,924,0,350,36,241,59,287,37,214,122,528,841,88,734,303,485,440
48295950300,2019,1327,1018,11,162,21,85,36,199,45,159,2,214,166,352,639,12,535,240,417,342
48301950100,2019,98,83,0,12,0,12,0,0,0,10,0,15,36,19,66,3,55,10,25,39
48439113910,2019,10997,8963,145,778,600,944,229,4462,99,2932,728,363,71,3372,3560,0,1177,1911,2965,2233
48439113810,2019,4601,2659,65,1442,377,580,55,642,156,766,241,368,102,1205,1566,0,1359,669,1099,861
48439111102,2019,6194,189,3021,2914,0,1436,78,443,269,301,316,1562,202,1358,2090,76,1656,713,1728,1139
48439104604,2019,3228,41,1777,1392,0,558,31,127,70,121,163,938,41,460,1040,256,791,516,1118,423
48201320500,2019,4583,280,12,4104,81,1783,52,129,169,240,280,884,72,976,1295,11,1215,250,1135,475
48439105403,2019,6467,5025,101,669,552,744,337,3587,62,2388,260,462,218,1581,3208,1731,1820,2042,1251,1583
48439106510,2019,8987,4892,1299,1299,1328,1632,504,2217,292,2275,618,462,178,2657,3114,19,389,1350,2392,1009
48439121611,2019,5129,2956,782,909,395,575,104,1079,139,955,231,779,49,1274,1648,113,1258,685,1302,746
48439110901,2019,4551,3719,267,479,19,238,22,1325,62,940,396,498,123,1601,2134,362,1298,904,916,1351
48439111532,2019,7333,4796,666,1228,410,416,41,1982,137,1865,478,483,161,2103,2923,332,1455,1221,1601,1462
48439113212,2019,4663,3752,115,641,88,175,25,1400,104,1189,171,281,87,1288,1856,463,1527,764,849,1416
48439113512,2019,5945,3191,476,1578,325,441,49,1169,89,1324,127,216,146,1133,2571,1160,1951,1664,1360,1459
48439113626,2019,3736,3108,83,356,132,303,52,1183,85,922,114,108,58,1243,1507,42,1223,463,799,1046
48213950800,2019,5127,4414,100,527,0,120,0,619,237,468,100,671,1342,1810,3476,44,2392,1024,743,2052
48213951400,2019,6680,5366,749,235,50,74,3,858,112,849,274,714,1081,2212,3786,34,2097,1270,1126,2221
48213950100,2019,6780,5976,443,296,3,96,0,942,155,1002,116,909,407,1976,3058,234,1650,1370,1232,2232
48213951200,2019,6472,2537,1222,2607,16,1082,123,413,161,562,302,2209,275,1052,1922,270,1475,832,2242,950
48213950200,2019,5383,4522,80,646,0,311,118,648,105,693,208,562,423,1563,2300,58,1131,690,1437,1141
48203020402,2019,4866,1215,2775,740,4,271,55,246,99,377,182,977,562,874,2110,384,1751,688,1155,1182
48203020200,2019,6613,5286,873,415,20,81,0,788,115,978,393,1064,531,2355,3132,0,1839,977,1595,1454
48203020102,2019,5295,2981,921,1212,0,375,40,611,167,677,89,616,1111,1422,2798,132,1637,744,1150,1500
48203020401,2019,4065,771,2339,873,0,396,5,214,102,398,283,2162,229,686,1629,529,1023,689,1263,612
48375011900,2019,2835,1389,207,1032,16,139,10,188,29,301,152,825,212,611,1471,217,1418,680,826,458
48375012200,2019,3892,559,89,3174,70,1365,322,147,73,115,379,958,128,647,1367,71,1334,673,1310,250
48375010200,2019,2162,1698,6,303,52,66,12,640,38,499,95,149,49,664,841,36,799,400,684,499
48375010300,2019,1160,532,221,334,57,194,72,33,23,46,167,347,170,8,896,815,807,671,280,104
48375010400,2019,3177,2419,201,488,0,51,0,910,8,646,221,233,170,799,1597,369,1538,898,848,711
48375013300,2019,5697,4790,69,614,185,211,100,1675,45,1508,206,106,28,1781,2120,146,571,1231,1527,1371
48381020300,2019,1972,1348,138,388,66,167,94,304,18,369,59,265,78,376,935,363,852,493,387,371
48381020800,2019,6803,4041,61,2318,130,158,37,512,239,986,84,678,308,1418,2417,117,1888,961,2197,1035
48381021000,2019,2363,1751,3,520,24,98,10,434,53,451,127,190,0,735,925,40,849,419,601,500
48381020400,2019,2132,1703,13,341,28,95,7,623,33,501,32,104,58,686,800,0,754,284,506,565
48381020600,2019,4172,1562,129,2292,63,452,0,409,80,451,152,331,0,1111,1387,39,1294,446,1167,815
48381021605,2019,1864,1540,55,142,71,93,12,525,59,446,83,29,92,655,866,107,425,357,394,489
48453002202,2019,9747,456,2038,7004,18,3386,1041,567,362,311,344,3528,167,1271,2782,971,958,1585,3667,780
48201552400,2019,7519,2609,1582,2602,634,1935,301,1063,272,1165,302,456,223,1666,2918,863,1228,1648,2014,1417
48201552700,2019,8427,3690,1492,2429,494,1404,267,2327,193,2118,576,889,607,1499,4380,2462,1769,2570,1785,1878
48201553200,2019,6827,1888,2164,2199,423,1195,252,582,191,876,230,1386,606,978,3290,2124,2958,2106,1574,1078
48201555000,2019,8293,4315,841,2315,639,1245,162,1602,234,1636,299,756,50,1932,2632,0,1626,1122,2408,1434
48201221100,2019,3694,300,26,3340,0,1488,175,70,26,112,73,1357,115,614,1096,114,971,380,1104,557
48201223100,2019,2313,381,66,1823,25,782,79,32,66,105,159,508,29,483,639,6,557,165,710,338
48201230300,2019,2460,10,1619,765,17,347,41,233,246,235,22,740,113,517,948,110,800,375,671,421
48201230800,2019,2317,0,1340,951,0,354,61,120,152,84,61,534,253,480,1009,38,865,286,535,475
48201231400,2019,2837,35,2357,445,0,191,0,152,141,180,147,653,94,616,1058,0,945,325,675,685
48201233300,2019,4263,280,0,3983,0,2109,247,41,97,66,184,996,88,663,1349,258,1198,621,1213,699
48201233600,2019,2207,43,1015,1131,0,374,38,162,57,133,112,838,203,514,983,90,917,362,781,346
48201240400,2019,8300,1409,1642,5097,82,2530,323,840,80,729,190,2356,29,1687,2407,239,804,962,3035,1056
48201252700,2019,4101,2306,363,1319,47,493,17,289,88,287,336,706,94,909,1674,276,1064,847,1148,974
48201252800,2019,7056,1899,2629,2230,177,1549,82,451,303,635,367,1389,185,1741,2564,121,1271,1122,1687,1480
48201253100,2019,12358,3614,2342,5925,363,1689,119,1566,295,2177,995,310,269,3229,3895,102,520,2182,3733,1160
48201310100,2019,5346,1201,1860,1958,208,1407,513,1673,302,1655,181,1829,340,887,2996,1688,1248,2147,888,494
48201310300,2019,4840,1066,227,3510,28,1213,118,800,177,780,268,979,262,844,2187,804,2006,935,918,992
48201311500,2019,7543,149,109,7189,96,3222,288,277,214,517,311,1393,239,1262,2384,643,2174,747,2201,1436
48201311900,2019,2454,237,61,2083,73,820,29,204,76,170,180,403,82,347,780,116,744,259,570,437
48201312500,2019,3470,1620,680,643,435,609,158,1804,174,1646,205,726,394,848,2077,1014,506,1164,244,392
48201313300,2019,2491,173,1909,360,18,117,0,428,150,378,86,778,172,588,1219,290,1105,438,581,660
48201330400,2019,4863,267,1735,2835,0,1429,168,276,213,372,65,992,31,804,1550,341,1183,578,1357,799
48201321000,2019,9550,839,674,7838,53,2938,405,372,518,401,484,1120,191,1314,2753,939,2577,1449,2905,1233
48201322700,2019,7002,1440,102,5418,0,1910,39,370,376,350,199,797,217,1163,2218,289,2124,1044,2467,818
48201323600,2019,8547,2763,304,5045,314,2033,155,962,549,1152,351,1222,338,1803,3657,1415,2646,1797,2081,1707
48201332400,2019,4115,0,3119,750,45,191,0,140,253,312,28,876,96,906,1515,9,1502,518,831,1169
48201333300,2019,10222,572,1186,8126,221,3783,943,416,198,809,480,3056,399,782,3441,2230,2465,2194,2953,989
48201333800,2019,11520,648,1642,8962,235,3883,693,522,199,715,507,1287,165,1799,3330,772,2051,1547,3454,1644
48201340700,2019,8000,3230,807,2601,554,1551,594,1827,187,1757,521,809,88,1944,2737,486,2665,1417,2522,1218
48201343100,2019,4590,2860,75,1412,23,360,75,503,158,786,370,172,33,1426,1698,77,1563,529,786,1183
48201343200,2019,5037,2682,173,1874,14,242,27,780,213,1140,395,88,8,1469,1666,13,901,697,918,979
48201350400,2019,6756,921,919,4207,640,2005,372,638,235,600,393,862,202,1222,2182,566,1637,1032,1932,886
48201211400,2019,3890,365,1747,1676,41,485,58,638,168,609,133,1442,257,456,1710,554,1173,982,1136,516
48027023202,2019,4665,2168,590,1506,227,381,196,253,107,149,22,392,555,8,1126,120,919,563,769,16
48201554302,2019,4639,2579,1159,501,375,572,27,1428,69,1180,147,218,185,1087,1730,525,1002,830,1290,843
48201554402,2019,16345,9551,1775,3230,1458,2701,927,4872,220,4692,1098,326,88,4522,5086,16,479,2699,4889,2019
48201554403,2019,13044,5823,1689,3840,1545,2228,747,3637,222,3012,608,347,185,3403,4241,331,201,2442,4098,1453
48201554501,2019,6353,3875,494,1518,334,885,419,2194,191,1623,450,251,30,1957,2012,0,94,845,2140,845
48201554401,2019,15028,10298,459,2153,1844,1503,50,5903,317,4746,837,464,249,4230,5026,591,726,2287,4808,2312
48201554502,2019,6045,4613,165,812,251,612,166,2402,128,1669,424,203,32,2072,2168,0,520,907,1623,1202
48201554801,2019,17986,6955,2952,5881,1436,3427,695,3253,653,3853,950,1367,313,4392,5453,117,745,3074,5511,1829
48209010803,2019,4605,4181,27,312,0,173,10,1505,0,844,57,505,377,1475,2282,167,913,878,744,1484
48209010804,2019,9459,8142,0,1159,5,286,23,3139,101,2292,167,180,697,3245,4390,167,1824,1843,1872,3083
48209010805,2019,9256,7253,283,1070,291,677,218,3719,225,2417,602,160,18,2736,2952,97,242,1998,3223,1446
48209010806,2019,4788,3896,4,821,43,583,169,1664,39,1033,122,437,108,1320,1711,58,396,721,1257,930
48209010807,2019,2667,2193,21,443,8,54,0,819,22,597,114,144,110,744,1068,56,310,529,534,616
48209010808,2019,6068,4811,9,1109,0,362,0,1661,67,1353,284,448,184,1772,2361,179,590,1001,1560,1369
48209010905,2019,7292,4012,212,2829,100,418,38,2341,91,1626,333,304,107,2264,2922,58,577,1819,1460,1498
48209010809,2019,5842,4801,12,757,117,534,150,2264,75,1812,343,242,43,1864,2088,27,387,840,1259,1492
48209010906,2019,16851,6284,1003,9071,226,1362,364,2832,424,3384,404,986,149,4267,5446,4,125,3111,4535,1869
48209010907,2019,14466,3572,255,10395,5,3242,820,1247,222,1190,276,3065,302,2530,4082,611,825,1721,4823,1562
48209010908,2019,15448,4869,1065,9069,254,2352,876,2466,278,2523,426,1157,211,3450,4960,703,502,3722,4845,1417
48209010909,2019,8299,5065,102,2792,167,646,161,2054,193,1821,306,354,190,1548,3230,821,148,2281,2398,1113
48209010910,2019,10379,3877,532,5787,29,719,55,1447,222,1796,429,463,211,2170,3401,551,331,1870,3216,1404
48211950300,2019,3994,2519,39,1391,1,661,98,515,98,560,43,326,431,925,1729,226,1226,577,1261,753
48201522401,2019,5479,2739,276,2108,305,1070,129,1616,73,1478,288,945,370,1140,2459,1108,2064,1078,1511,982
48201522402,2019,3980,1333,21,2402,174,1546,283,734,38,524,205,763,33,781,1325,431,1208,628,1149,549
48201522500,2019,5157,4041,0,530,421,497,46,2799,37,1566,124,183,95,1689,1840,0,1123,726,1521,1163
48201532001,2019,6619,745,2072,3660,76,1825,565,583,139,456,564,1838,797,297,3557,3099,2897,2352,1963,766
48201532002,2019,1139,477,155,416,0,89,5,310,5,285,50,19,31,371,445,0,427,143,331,258
48201532501,2019,9319,1865,517,4836,1989,3995,658,1221,233,1169,339,815,152,2410,2993,0,1894,1071,2155,1562
48201532502,2019,5127,735,296,3862,234,1650,292,305,74,351,286,909,61,1257,1593,142,1510,453,1252,948
48201533701,2019,5558,172,770,4557,59,2139,591,135,61,281,211,2205,189,509,1908,1297,1664,1072,1977,547
48201533702,2019,3815,233,431,3064,77,1404,272,132,105,180,131,1103,10,686,957,9,862,377,1193,434
48201533801,2019,11239,631,2084,6981,1464,4490,930,609,115,787,730,2015,47,2285,2966,0,881,1324,3658,1295
48201533802,2019,7851,419,944,5251,1148,2970,592,322,55,388,504,1886,136,1630,2216,0,1110,799,2704,643
48201533901,2019,9472,546,2157,6259,493,2985,186,747,332,699,361,1321,53,2133,2746,99,2273,622,2735,1476
48201533902,2019,4629,297,1215,2910,207,1749,634,62,132,250,123,1601,280,316,1762,1399,921,1044,1693,559
48201534001,2019,3237,305,233,2079,620,1529,389,177,76,249,202,1183,92,316,1056,453,750,780,1020,189
48201534002,2019,6438,863,615,4552,371,1726,170,161,48,218,161,1070,24,1025,1577,147,1564,470,2173,854
48201534003,2019,2777,193,589,1630,325,1071,145,173,107,285,197,542,55,501,744,90,114,294,770,257
48201534201,2019,3289,351,299,1977,587,1115,335,361,49,417,296,454,107,445,1011,279,285,578,1055,439
48201534202,2019,9583,4300,1167,3014,1007,1847,406,2850,258,2487,816,491,124,2277,3905,1185,1492,1991,1806,1956
48201534203,2019,2279,590,50,1502,128,918,316,161,85,141,119,332,31,372,620,151,242,435,810,311
48201540501,2019,6755,872,517,4963,188,2717,954,326,164,595,380,2597,340,268,2685,2119,2213,2041,2146,560
48201540502,2019,4790,2747,471,1386,142,737,132,1054,178,942,251,347,211,1366,1946,0,1871,551,1019,1230
48201540901,2019,2607,1641,293,389,258,372,45,1058,10,1038,73,107,37,946,1137,93,580,585,420,623
48201540601,2019,4076,1156,530,1780,529,1205,515,885,82,854,269,355,111,1115,1519,151,772,679,937,625
48201540602,2019,7085,1757,1753,2873,615,2183,727,952,263,1053,359,458,0,1488,2511,920,1412,1106,2073,1454
48201540902,2019,7058,2472,1828,1973,680,1545,410,2264,120,1747,519,624,499,1296,3518,1963,1522,1948,1513,1093
48027021904,2019,12109,6430,2030,2501,682,1462,627,2766,459,1669,114,1577,470,2402,4559,607,1459,2743,3573,1605
48027022104,2019,4196,1156,1611,989,322,361,98,375,288,429,77,711,332,571,2105,1151,1576,1224,916,690
48027022105,2019,2101,585,745,518,91,226,80,215,113,246,17,292,132,383,897,132,655,415,614,242
48027022403,2019,4568,1277,1303,1374,269,547,216,583,119,645,99,424,98,1079,1648,46,387,794,1330,574
48027022404,2019,7439,2112,2261,2176,390,589,436,1450,146,1354,118,456,208,1856,2755,131,262,1599,2354,834
48027022405,2019,2101,1078,440,438,89,124,74,401,46,313,23,355,50,307,1189,797,502,917,356,184
48027022501,2019,3026,1495,462,885,56,264,196,268,70,328,70,445,317,579,1523,526,1419,663,754,616
48027022502,2019,12231,3276,4838,2817,921,1436,677,2074,344,1649,198,820,251,2058,4750,1732,683,3521,3405,1355
48027023105,2019,15983,4036,6260,3414,1048,848,434,2201,642,2170,186,1903,309,3417,5634,413,232,4253,5928,807
48027023106,2019,8719,2259,3320,2126,522,1238,226,1438,442,1391,133,820,684,1338,4019,1680,104,2293,2414,544
48027023107,2019,6917,1259,3437,1589,311,505,182,593,487,888,168,789,324,751,2932,1354,817,2061,2047,407
48027023108,2019,15257,3695,4967,4830,755,1657,436,1584,743,1767,158,2016,597,1714,5449,1512,2066,3697,5123,1033
48027023201,2019,1301,768,103,262,91,93,72,377,36,116,12,100,479,0,942,53,778,463,440,0
48121021627,2019,7926,6038,467,612,585,940,289,4328,68,3192,173,698,397,1220,5074,3265,83,3808,783,1501
48121021628,2019,6004,3323,370,1352,747,1371,282,1594,119,1480,399,432,214,1540,2574,689,1763,812,1076,1190
48121021629,2019,7224,3432,658,508,2482,2130,710,2767,100,2250,366,199,112,1651,2358,686,381,1277,1947,1037
48121021630,2019,5457,2607,639,1212,908,1172,110,1722,181,1383,339,398,34,1140,1982,720,1219,1144,1177,942
48121021631,2019,5376,2745,469,835,1166,1179,82,2183,52,1862,301,198,25,1688,1817,29,754,751,1335,1042
48121021632,2019,3834,2426,589,405,238,532,205,1438,46,1093,125,194,104,1084,1687,482,1177,743,730,824
48121021633,2019,4824,3304,155,885,416,690,33,1594,56,1438,284,98,30,1442,1739,57,1511,678,914,1055
48121021634,2019,5262,1915,1773,1152,137,1071,469,1375,261,1305,234,536,137,0,3359,3337,2856,2909,838,361
